customer_id,segment,industry,city,employee_count_band,signup_date,churn_date,contract_type,acquisition_channel
355,SMB,Розница,Санкт-Петербург,<50,2020-09-02,,pay_as_you_go,organic
356,Large,ИТ и софт,Новосибирск,50-200,2022-09-05,2023-01-27,annual,direct
357,Mid,Медиа,Краснодар,200-500,2021-05-31,,annual,paid
358,SMB,Строительство,Екатеринбург,<50,2021-09-15,,annual,organic
359,SMB,Образование,Санкт-Петербург,50-200,2024-01-15,,annual,paid
360,Large,Образование,Новосибирск,200-500,2019-06-06,,annual,organic
361,Mid,Финуслуги,Санкт-Петербург,50-200,2020-08-25,2023-10-11,monthly,organic
362,Mid,Производство,Екатеринбург,50-200,2021-07-06,2023-04-28,annual,referral
363,SMB,Профуслуги,Краснодар,50-200,2021-10-14,,annual,paid
364,Mid,Производство,Екатеринбург,50-200,2021-05-30,,annual,organic
365,SMB,Образование,Санкт-Петербург,50-200,2023-02-06,,pay_as_you_go,referral
366,Large,Логистика,Ростов-на-Дону,200-500,2024-02-17,,annual,organic
367,SMB,Медиа,Санкт-Петербург,<50,2021-09-13,2023-06-25,pay_as_you_go,referral
368,SMB,Производство,Казань,<50,2020-11-21,,annual,direct
369,Large,Розница,Москва,500+,2021-02-03,,annual,paid
370,SMB,Производство,Самара,50-200,2020-01-15,2023-01-27,monthly,paid
371,SMB,ИТ и софт,Санкт-Петербург,<50,2022-06-06,2025-09-15,monthly,referral
372,Mid,Профуслуги,Екатеринбург,50-200,2024-04-20,,annual,paid
373,SMB,Медиа,Екатеринбург,50-200,2019-06-16,,pay_as_you_go,direct
374,Mid,Медиа,Москва,50-200,2020-05-07,,annual,organic
375,SMB,Логистика,Санкт-Петербург,50-200,2023-04-07,2024-01-30,pay_as_you_go,referral
376,SMB,Розница,Казань,<50,2022-12-19,2025-07-10,monthly,organic
377,SMB,Образование,Москва,<50,2021-08-15,2025-06-12,annual,organic
378,SMB,Строительство,Москва,<50,2019-09-04,2023-06-07,monthly,organic
379,SMB,ИТ и софт,Краснодар,50-200,2021-09-01,,annual,referral
380,SMB,Строительство,Екатеринбург,50-200,2023-02-14,,annual,paid
381,SMB,Строительство,Москва,200-500,2023-01-08,,monthly,paid
382,SMB,Медицина,Санкт-Петербург,50-200,2025-09-06,,monthly,paid
383,Mid,Недвижимость,Санкт-Петербург,50-200,2023-12-10,,annual,paid
384,Mid,Строительство,Москва,50-200,2024-07-29,,annual,paid
385,Mid,Образование,Екатеринбург,50-200,2021-08-16,,annual,referral
386,Large,Логистика,Санкт-Петербург,200-500,2019-04-03,,monthly,paid
387,SMB,Финуслуги,Санкт-Петербург,50-200,2021-06-09,,monthly,direct
388,SMB,Производство,Санкт-Петербург,<50,2023-03-03,2024-02-07,pay_as_you_go,paid
389,Large,Медиа,Санкт-Петербург,500+,2020-09-07,,annual,organic
390,SMB,ИТ и софт,Новосибирск,50-200,2020-02-28,,monthly,organic
391,SMB,Недвижимость,Москва,<50,2021-08-12,2025-02-27,monthly,referral
392,Large,HoReCa,Новосибирск,500+,2024-12-23,,annual,referral
393,SMB,Медицина,Санкт-Петербург,50-200,2020-08-25,,annual,organic
394,Mid,Строительство,Новосибирск,50-200,2019-08-07,,annual,organic
395,SMB,ИТ и софт,Санкт-Петербург,<50,2021-09-12,2024-08-27,pay_as_you_go,paid
396,Large,Образование,Краснодар,200-500,2022-08-10,,annual,paid
397,Mid,Недвижимость,Москва,200-500,2021-10-23,2024-05-20,pay_as_you_go,direct
398,Large,Медицина,Москва,500+,2023-02-16,,monthly,direct
399,SMB,Логистика,Екатеринбург,200-500,2020-07-20,,annual,paid
400,Mid,HoReCa,Санкт-Петербург,200-500,2023-05-15,,monthly,organic
401,Large,Медицина,Москва,200-500,2024-03-22,,annual,direct
402,SMB,Логистика,Новосибирск,50-200,2023-01-17,2024-01-02,monthly,referral
403,Mid,Медицина,Санкт-Петербург,<50,2019-09-11,,annual,paid
404,Mid,Производство,Санкт-Петербург,50-200,2021-02-02,,annual,organic
405,SMB,Образование,Москва,<50,2025-07-28,,pay_as_you_go,organic
406,Large,Логистика,Ростов-на-Дону,200-500,2023-05-05,,annual,paid
407,Mid,Недвижимость,Краснодар,50-200,2021-04-09,2025-08-11,monthly,paid
408,SMB,Производство,Санкт-Петербург,<50,2020-10-08,2024-06-03,pay_as_you_go,direct
409,Mid,HoReCa,Москва,50-200,2022-08-23,2023-06-11,pay_as_you_go,direct
410,SMB,Недвижимость,Екатеринбург,<50,2022-01-21,,monthly,direct
411,SMB,ИТ и софт,Самара,<50,2022-05-09,2023-06-15,annual,organic
412,SMB,Строительство,Москва,50-200,2025-01-15,,annual,direct
413,SMB,Розница,Москва,<50,2019-06-13,,annual,organic
414,SMB,HoReCa,Москва,50-200,2025-02-01,,annual,organic
415,Large,Образование,Санкт-Петербург,200-500,2021-07-31,,annual,organic
416,Large,Строительство,Самара,500+,2024-03-03,,annual,paid
417,Large,Медиа,Москва,500+,2024-11-12,,annual,paid
418,Mid,Розница,Москва,50-200,2021-01-09,,annual,direct
419,SMB,HoReCa,Москва,<50,2021-11-26,2023-09-27,pay_as_you_go,organic
420,SMB,Образование,Новосибирск,<50,2022-01-15,,pay_as_you_go,referral
421,Mid,Производство,Москва,50-200,2023-07-29,,pay_as_you_go,paid
422,Mid,Финуслуги,Нижний Новгород,50-200,2021-10-08,2025-06-23,monthly,direct
423,Mid,Производство,Санкт-Петербург,50-200,2023-04-22,,annual,paid
424,SMB,Производство,Екатеринбург,<50,2023-06-27,,annual,organic
425,Mid,Недвижимость,Нижний Новгород,500+,2021-08-03,,annual,organic
426,SMB,Недвижимость,Екатеринбург,<50,2022-12-29,2024-05-06,monthly,organic
427,SMB,Медиа,Санкт-Петербург,50-200,2024-05-04,,annual,direct
428,SMB,ИТ и софт,Санкт-Петербург,50-200,2020-05-11,2023-06-09,pay_as_you_go,direct
429,SMB,Строительство,Москва,<50,2022-03-08,,annual,paid
430,SMB,Производство,Краснодар,50-200,2022-09-10,,annual,referral
431,Mid,Медиа,Нижний Новгород,50-200,2020-07-13,2025-04-25,monthly,organic
432,SMB,Недвижимость,Санкт-Петербург,<50,2023-06-30,2025-10-06,monthly,organic
433,Mid,Образование,Екатеринбург,<50,2019-03-08,,annual,direct
434,SMB,Недвижимость,Казань,<50,2020-06-03,,annual,organic
435,Large,HoReCa,Москва,200-500,2020-11-27,2023-05-13,monthly,direct
436,Large,ИТ и софт,Санкт-Петербург,500+,2022-08-03,2024-07-11,annual,organic
437,SMB,Строительство,Санкт-Петербург,200-500,2020-08-31,,monthly,direct
438,SMB,Медицина,Санкт-Петербург,<50,2020-03-01,2024-05-22,pay_as_you_go,organic
439,SMB,Финуслуги,Москва,<50,2022-05-13,,annual,organic
440,Mid,Недвижимость,Воронеж,50-200,2023-10-14,,annual,organic
441,Mid,Розница,Новосибирск,500+,2024-11-26,2025-02-15,monthly,paid
442,SMB,Профуслуги,Москва,50-200,2020-10-12,,annual,paid
443,SMB,Финуслуги,Санкт-Петербург,<50,2020-03-29,2023-11-26,pay_as_you_go,referral
444,Mid,ИТ и софт,Москва,<50,2020-09-08,2024-08-20,pay_as_you_go,referral
445,SMB,Производство,Самара,<50,2020-08-26,,annual,organic
446,SMB,Профуслуги,Екатеринбург,<50,2020-11-16,,pay_as_you_go,organic
447,SMB,ИТ и софт,Нижний Новгород,50-200,2021-07-16,,annual,referral
448,SMB,Образование,Санкт-Петербург,<50,2020-07-27,,monthly,referral
449,SMB,Образование,Казань,200-500,2020-03-21,2024-06-13,monthly,referral
450,SMB,Финуслуги,Санкт-Петербург,<50,2023-11-21,,monthly,organic
451,SMB,HoReCa,Москва,50-200,2020-03-02,2025-07-18,monthly,organic
452,SMB,Розница,Москва,200-500,2022-04-16,,monthly,organic
453,SMB,Профуслуги,Москва,<50,2021-07-13,,annual,direct
454,Mid,ИТ и софт,Екатеринбург,50-200,2022-06-08,2023-11-03,pay_as_you_go,paid
455,SMB,Производство,Санкт-Петербург,<50,2023-10-03,,annual,organic
456,SMB,Производство,Санкт-Петербург,50-200,2021-11-01,,annual,paid
457,Mid,Недвижимость,Санкт-Петербург,50-200,2021-11-23,2023-06-14,pay_as_you_go,direct
458,SMB,Логистика,Воронеж,<50,2024-05-08,2025-01-09,annual,paid
459,Large,Медиа,Москва,200-500,2021-11-12,,pay_as_you_go,organic
460,Mid,Профуслуги,Нижний Новгород,<50,2025-03-25,,annual,organic
461,Mid,Медиа,Москва,200-500,2023-05-23,,annual,paid
462,Mid,Профуслуги,Москва,500+,2020-07-29,,annual,referral
463,SMB,Медицина,Москва,50-200,2022-07-25,2023-01-21,pay_as_you_go,referral
464,SMB,Профуслуги,Москва,<50,2024-01-10,2024-06-11,pay_as_you_go,paid
465,SMB,HoReCa,Москва,<50,2021-10-31,,annual,referral
466,Mid,Профуслуги,Москва,200-500,2023-03-09,,monthly,organic
467,SMB,HoReCa,Санкт-Петербург,<50,2023-08-27,,annual,paid
468,SMB,HoReCa,Екатеринбург,<50,2021-11-02,2024-11-08,monthly,direct
469,Mid,Профуслуги,Краснодар,200-500,2023-07-19,,annual,paid
470,Mid,ИТ и софт,Санкт-Петербург,200-500,2022-11-01,,annual,paid
471,SMB,Розница,Москва,<50,2023-04-09,,annual,direct
472,SMB,Производство,Воронеж,<50,2020-06-01,2024-10-25,monthly,direct
473,Mid,Розница,Нижний Новгород,50-200,2019-11-13,2024-01-23,monthly,organic
474,SMB,Профуслуги,Москва,<50,2019-04-27,2023-10-19,pay_as_you_go,direct
475,SMB,Строительство,Краснодар,<50,2020-06-01,,monthly,organic
476,SMB,Финуслуги,Санкт-Петербург,<50,2020-10-12,2024-03-16,monthly,referral
477,SMB,Профуслуги,Нижний Новгород,<50,2021-09-05,2024-02-12,monthly,paid
478,SMB,Профуслуги,Екатеринбург,<50,2024-01-20,2024-07-15,pay_as_you_go,organic
479,SMB,ИТ и софт,Санкт-Петербург,<50,2021-06-17,,monthly,organic
480,SMB,Финуслуги,Екатеринбург,50-200,2020-11-28,,annual,referral
481,SMB,ИТ и софт,Москва,<50,2020-07-29,2023-11-17,monthly,paid
482,SMB,Медицина,Новосибирск,<50,2022-11-23,,monthly,organic
483,Mid,Недвижимость,Воронеж,50-200,2023-06-02,,pay_as_you_go,direct
484,SMB,ИТ и софт,Нижний Новгород,<50,2021-06-02,2023-11-21,annual,referral
485,Mid,Логистика,Санкт-Петербург,50-200,2023-10-13,,annual,paid
486,SMB,Недвижимость,Нижний Новгород,<50,2024-06-16,,annual,organic
487,Mid,Профуслуги,Москва,200-500,2022-02-13,,annual,direct
488,SMB,HoReCa,Москва,<50,2019-08-17,,pay_as_you_go,direct
489,SMB,Розница,Москва,<50,2023-09-30,,monthly,paid
490,SMB,ИТ и софт,Краснодар,<50,2020-12-03,,pay_as_you_go,organic
491,SMB,Профуслуги,Воронеж,<50,2020-04-11,,annual,organic
492,SMB,Медицина,Москва,50-200,2021-07-01,,pay_as_you_go,paid
493,Mid,Профуслуги,Нижний Новгород,50-200,2022-04-24,2023-09-01,pay_as_you_go,organic
494,Mid,ИТ и софт,Санкт-Петербург,<50,2022-08-23,,monthly,referral
495,SMB,ИТ и софт,Краснодар,<50,2019-11-03,,annual,organic
496,Mid,Профуслуги,Санкт-Петербург,50-200,2022-12-06,,annual,paid
497,SMB,Профуслуги,Москва,50-200,2023-07-03,2025-07-27,annual,organic
498,SMB,Медиа,Москва,50-200,2021-12-03,2025-06-10,pay_as_you_go,organic
499,SMB,HoReCa,Москва,<50,2022-01-13,,annual,direct
500,SMB,Логистика,Самара,<50,2021-09-26,2024-10-23,annual,direct
501,SMB,HoReCa,Москва,50-200,2023-05-28,,annual,organic
502,SMB,Логистика,Москва,50-200,2023-12-10,,annual,organic
503,Large,Профуслуги,Москва,500+,2024-01-06,,annual,paid
504,SMB,Производство,Самара,<50,2024-04-06,2024-07-07,monthly,paid
505,Large,HoReCa,Санкт-Петербург,500+,2019-12-17,,annual,paid
506,SMB,Логистика,Москва,<50,2023-01-14,,annual,organic
507,SMB,Медиа,Санкт-Петербург,50-200,2022-02-07,2023-11-24,monthly,organic
508,SMB,Образование,Санкт-Петербург,<50,2023-02-04,2025-11-27,pay_as_you_go,referral
509,Mid,Профуслуги,Екатеринбург,50-200,2020-03-02,,monthly,paid
510,SMB,Логистика,Москва,200-500,2025-05-05,,annual,paid
511,Mid,ИТ и софт,Санкт-Петербург,500+,2020-03-12,,annual,referral
512,Mid,Строительство,Казань,50-200,2021-10-18,,annual,organic
513,Mid,Медицина,Ростов-на-Дону,50-200,2022-12-09,,monthly,organic
514,SMB,Строительство,Москва,<50,2020-04-11,2025-11-25,monthly,paid
515,SMB,Строительство,Москва,50-200,2021-10-13,,monthly,paid
516,SMB,Производство,Новосибирск,<50,2023-04-01,,annual,paid
517,SMB,Образование,Санкт-Петербург,<50,2022-07-17,,pay_as_you_go,paid
518,Mid,Логистика,Санкт-Петербург,50-200,2022-12-28,,annual,organic
519,SMB,Производство,Ростов-на-Дону,<50,2019-12-25,2025-09-07,monthly,organic
520,SMB,Недвижимость,Самара,<50,2025-05-26,,monthly,paid
521,SMB,Производство,Краснодар,500+,2024-06-11,,annual,paid
522,SMB,ИТ и софт,Москва,<50,2024-09-04,,annual,direct
523,SMB,Логистика,Новосибирск,50-200,2022-09-20,,annual,paid
524,SMB,HoReCa,Самара,<50,2023-12-10,2025-01-21,pay_as_you_go,referral
525,SMB,Производство,Москва,50-200,2019-08-08,,pay_as_you_go,organic
526,SMB,Образование,Самара,<50,2020-11-21,,monthly,paid
527,Large,ИТ и софт,Ростов-на-Дону,500+,2023-07-15,,annual,paid
528,Mid,Медицина,Москва,50-200,2024-01-15,,annual,paid
529,SMB,Образование,Москва,<50,2020-04-29,,monthly,paid
530,SMB,Образование,Самара,<50,2024-10-31,,monthly,paid
531,SMB,Недвижимость,Москва,<50,2024-06-29,,annual,paid
532,Mid,Образование,Москва,50-200,2021-10-29,,annual,paid
533,SMB,Производство,Новосибирск,50-200,2024-09-05,,pay_as_you_go,organic
534,SMB,Финуслуги,Санкт-Петербург,<50,2022-09-25,,pay_as_you_go,referral
