response_id,customer_id,product_line_id,response_date,score,category,comment_tag
591,2760,9,2023-02-09,7,passive,quality
592,2761,9,2023-03-05,4,detractor,support
593,2764,3,2023-03-13,5,detractor,quality
594,2772,8,2023-01-25,2,detractor,price
595,2776,4,2023-02-06,6,detractor,quality
596,2778,1,2023-01-27,10,promoter,nps_growth
597,2782,4,2023-02-10,5,detractor,price
598,2791,9,2023-01-28,8,passive,support
599,2795,1,2023-01-23,10,promoter,nps_growth
600,2796,1,2023-03-06,8,passive,nps_growth
601,2806,7,2023-02-09,8,passive,support
602,2811,9,2023-02-23,10,promoter,nps_growth
603,2827,9,2023-03-09,10,promoter,nps_growth
604,2829,1,2023-02-02,6,detractor,price
605,2832,4,2023-03-05,8,passive,price
606,2835,8,2023-03-02,10,promoter,nps_growth
607,2836,9,2023-03-20,3,detractor,price
608,2845,9,2023-01-25,8,passive,price
609,2854,9,2023-03-12,8,passive,nps_growth
610,2856,7,2023-03-15,9,promoter,nps_growth
611,2858,1,2023-03-10,5,detractor,quality
612,2863,7,2023-02-18,9,promoter,nps_growth
613,2873,2,2023-02-11,8,passive,support
614,2878,4,2023-01-25,8,passive,nps_growth
615,2880,4,2023-03-18,6,detractor,quality
616,2886,2,2023-02-04,7,passive,quality
617,2887,7,2023-01-31,9,promoter,nps_growth
618,2888,5,2023-03-14,5,detractor,churn_intent
619,2910,5,2023-01-28,8,passive,quality
620,2913,9,2023-02-23,10,promoter,nps_growth
621,2914,3,2023-03-16,6,detractor,quality
622,2920,3,2023-02-20,10,promoter,nps_growth
623,2922,3,2023-03-01,10,promoter,nps_growth
624,2925,4,2023-03-03,6,detractor,support
625,2927,2,2023-02-22,3,detractor,support
626,2929,7,2023-02-15,10,promoter,nps_growth
627,2930,2,2023-02-28,3,detractor,price
628,2933,6,2023-02-02,10,promoter,nps_growth
629,2938,6,2023-02-16,8,passive,price
630,2940,3,2023-02-18,9,promoter,nps_growth
631,2945,4,2023-02-01,8,passive,quality
632,2946,2,2023-02-22,9,promoter,nps_growth
633,2951,3,2023-02-23,3,detractor,price
634,2953,1,2023-03-14,8,passive,support
635,2960,3,2023-03-08,10,promoter,nps_growth
636,2961,2,2023-02-05,9,promoter,nps_growth
637,2968,1,2023-01-23,6,detractor,price
638,2982,2,2023-03-19,7,passive,price
639,2985,1,2023-02-02,10,promoter,nps_growth
640,2987,3,2023-01-22,10,promoter,nps_growth
641,2988,2,2023-03-05,10,promoter,nps_growth
642,2995,3,2023-02-08,7,passive,support
643,2998,4,2023-02-12,4,detractor,churn_intent
644,3000,3,2023-01-24,8,passive,price
645,3004,3,2023-03-19,7,passive,price
646,3014,3,2023-01-26,10,promoter,nps_growth
647,3024,5,2023-02-10,8,passive,quality
648,3025,5,2023-02-14,5,detractor,quality
649,3035,1,2023-01-22,8,passive,support
650,3043,1,2023-02-25,8,passive,nps_growth
651,3050,7,2023-03-12,5,detractor,churn_intent
652,3052,1,2023-02-12,9,promoter,nps_growth
653,3055,8,2023-03-09,6,detractor,support
654,3058,1,2023-01-29,6,detractor,support
655,3066,3,2023-03-12,9,promoter,nps_growth
656,3067,1,2023-01-28,5,detractor,price
657,3077,4,2023-02-04,9,promoter,nps_growth
658,3082,1,2023-02-19,5,detractor,quality
659,3083,2,2023-03-06,9,promoter,nps_growth
660,3085,9,2023-02-25,10,promoter,nps_growth
661,3087,8,2023-02-27,10,promoter,nps_growth
662,3088,6,2023-02-08,8,passive,nps_growth
663,3093,2,2023-02-28,3,detractor,price
664,3101,7,2023-02-11,8,passive,price
665,3104,5,2023-02-01,8,passive,quality
666,3107,3,2023-02-13,7,passive,quality
667,3114,3,2023-02-03,10,promoter,nps_growth
668,3117,4,2023-02-17,10,promoter,nps_growth
669,3121,9,2023-03-19,10,promoter,nps_growth
670,3125,6,2023-02-08,7,passive,price
671,3129,4,2023-03-15,6,detractor,quality
672,3134,9,2023-03-19,9,promoter,nps_growth
673,3140,4,2023-01-28,9,promoter,nps_growth
674,3141,9,2023-02-18,6,detractor,support
675,3143,9,2023-02-01,10,promoter,nps_growth
676,3149,3,2023-02-19,1,detractor,quality
677,3156,6,2023-02-12,8,passive,nps_growth
678,3160,3,2023-01-29,9,promoter,nps_growth
679,3161,5,2023-01-31,7,passive,nps_growth
680,3170,3,2023-03-05,6,detractor,price
681,3171,5,2023-03-11,4,detractor,price
682,3176,9,2023-02-21,5,detractor,quality
683,3180,1,2023-02-16,5,detractor,price
684,3181,5,2023-01-24,6,detractor,price
685,3182,8,2023-03-12,5,detractor,support
686,3188,9,2023-03-11,10,promoter,nps_growth
687,3191,6,2023-02-08,2,detractor,quality
688,3192,3,2023-03-04,8,passive,nps_growth
689,3198,8,2023-02-23,6,detractor,churn_intent
690,3205,6,2023-02-24,3,detractor,support
691,3210,1,2023-02-28,8,passive,quality
692,3211,8,2023-03-02,3,detractor,support
693,3217,6,2023-02-25,10,promoter,nps_growth
694,3229,2,2023-01-24,9,promoter,nps_growth
695,3235,8,2023-01-23,6,detractor,quality
696,3236,7,2023-03-19,8,passive,nps_growth
697,3248,2,2023-01-27,9,promoter,nps_growth
698,3249,1,2023-03-01,8,passive,nps_growth
699,3250,5,2023-03-10,10,promoter,nps_growth
700,3261,4,2023-02-28,10,promoter,nps_growth
701,3264,3,2023-02-10,5,detractor,quality
702,3266,3,2023-02-24,7,passive,quality
703,3272,6,2023-01-31,10,promoter,nps_growth
704,3274,3,2023-02-09,5,detractor,support
705,3278,1,2023-03-18,9,promoter,nps_growth
706,3279,7,2023-02-10,4,detractor,churn_intent
707,3285,2,2023-02-13,7,passive,quality
708,3287,5,2023-02-01,6,detractor,price
709,3288,3,2023-02-09,7,passive,price
710,3297,5,2023-03-06,9,promoter,nps_growth
711,3298,7,2023-03-14,10,promoter,nps_growth
712,3299,2,2023-02-25,7,passive,price
713,3304,2,2023-02-11,5,detractor,price
714,3306,1,2023-02-17,9,promoter,nps_growth
715,3307,9,2023-02-22,9,promoter,nps_growth
716,3310,5,2023-01-31,8,passive,quality
717,3313,1,2023-02-13,10,promoter,nps_growth
718,3316,9,2023-02-14,9,promoter,nps_growth
719,3317,7,2023-01-30,7,passive,support
720,3324,3,2023-03-06,10,promoter,nps_growth
721,3330,5,2023-02-12,10,promoter,nps_growth
722,3332,3,2023-01-29,10,promoter,nps_growth
723,3335,4,2023-02-16,9,promoter,nps_growth
724,3336,3,2023-01-28,9,promoter,nps_growth
725,3338,5,2023-01-29,4,detractor,quality
726,3340,6,2023-03-20,4,detractor,churn_intent
727,3342,5,2023-02-16,10,promoter,nps_growth
728,3343,9,2023-03-20,9,promoter,nps_growth
729,3345,9,2023-03-08,10,promoter,nps_growth
730,3350,9,2023-03-05,8,passive,nps_growth
731,3351,9,2023-03-01,9,promoter,nps_growth
732,3354,8,2023-02-14,3,detractor,price
733,3356,8,2023-02-12,6,detractor,quality
734,3362,4,2023-02-23,4,detractor,support
735,3370,3,2023-01-31,4,detractor,quality
736,3381,4,2023-03-09,10,promoter,nps_growth
737,3390,5,2023-03-11,10,promoter,nps_growth
738,3391,1,2023-03-02,8,passive,price
739,3393,2,2023-02-23,6,detractor,support
740,3396,2,2023-03-02,10,promoter,nps_growth
741,3400,3,2023-03-17,5,detractor,quality
742,3402,3,2023-03-17,4,detractor,price
743,3406,7,2023-02-27,10,promoter,nps_growth
744,3408,8,2023-02-11,10,promoter,nps_growth
745,3409,1,2023-02-11,8,passive,quality
746,3413,1,2023-02-24,10,promoter,nps_growth
747,3415,1,2023-02-07,9,promoter,nps_growth
748,3421,6,2023-01-22,9,promoter,nps_growth
749,3433,4,2023-02-11,9,promoter,nps_growth
750,3438,9,2023-03-14,10,promoter,nps_growth
751,3440,6,2023-02-25,10,promoter,nps_growth
752,3441,6,2023-02-05,6,detractor,price
753,3445,1,2023-02-17,9,promoter,nps_growth
754,3447,9,2023-03-03,10,promoter,nps_growth
755,3448,6,2023-03-21,6,detractor,support
756,3451,3,2023-02-20,10,promoter,nps_growth
757,3452,1,2023-03-21,9,promoter,nps_growth
758,3461,2,2023-03-06,8,passive,nps_growth
759,3468,1,2023-02-09,9,promoter,nps_growth
760,3469,3,2023-02-02,9,promoter,nps_growth
761,3471,2,2023-02-01,2,detractor,price
762,3474,3,2023-03-04,7,passive,quality
763,3491,3,2023-02-08,2,detractor,quality
764,3494,1,2023-03-08,9,promoter,nps_growth
765,3502,1,2023-01-25,9,promoter,nps_growth
766,3504,7,2023-02-16,8,passive,quality
767,3507,3,2023-01-22,9,promoter,nps_growth
768,3511,1,2023-03-11,3,detractor,quality
769,3514,2,2023-03-16,10,promoter,nps_growth
770,3526,3,2023-02-13,9,promoter,nps_growth
771,3529,9,2023-01-24,7,passive,nps_growth
772,3534,2,2023-02-18,9,promoter,nps_growth
773,3541,3,2023-01-31,6,detractor,quality
774,3548,9,2023-03-01,10,promoter,nps_growth
775,3556,2,2023-02-14,7,passive,price
776,3561,3,2023-03-10,9,promoter,nps_growth
777,3562,8,2023-02-15,5,detractor,price
778,3572,6,2023-03-12,10,promoter,nps_growth
779,3579,5,2023-03-08,3,detractor,churn_intent
780,3582,5,2023-02-10,6,detractor,price
781,3590,2,2023-02-17,5,detractor,quality
782,3593,4,2023-02-18,10,promoter,nps_growth
783,3598,6,2023-02-18,8,passive,quality
784,3603,2,2023-03-08,10,promoter,nps_growth
785,3622,3,2023-02-04,7,passive,price
786,3633,5,2023-01-22,10,promoter,nps_growth
787,3634,1,2023-03-04,10,promoter,nps_growth
788,3636,5,2023-01-26,9,promoter,nps_growth
789,3637,1,2023-01-21,9,promoter,nps_growth
790,3641,1,2023-02-05,9,promoter,nps_growth
791,3645,4,2023-02-08,7,passive,nps_growth
792,3649,3,2023-03-02,8,passive,support
793,3657,1,2023-02-25,9,promoter,nps_growth
794,3663,3,2023-02-17,8,passive,quality
795,3664,3,2023-02-10,9,promoter,nps_growth
796,3668,8,2023-01-21,9,promoter,nps_growth
797,3685,4,2023-02-10,9,promoter,nps_growth
798,3687,3,2023-03-16,10,promoter,nps_growth
799,3690,8,2023-02-18,9,promoter,nps_growth
800,3703,2,2023-02-22,10,promoter,nps_growth
801,3705,3,2023-01-22,10,promoter,nps_growth
802,3708,3,2023-03-06,1,detractor,price
803,3713,4,2023-03-18,6,detractor,price
804,3720,4,2023-02-13,8,passive,nps_growth
805,3722,5,2023-01-24,8,passive,price
806,3723,9,2023-01-23,9,promoter,nps_growth
807,3724,3,2023-02-16,10,promoter,nps_growth
808,3729,4,2023-01-21,10,promoter,nps_growth
809,3735,8,2023-03-01,4,detractor,churn_intent
810,3739,3,2023-02-01,4,detractor,quality
811,3753,7,2023-02-09,9,promoter,nps_growth
812,3754,1,2023-03-21,10,promoter,nps_growth
813,3769,3,2023-03-10,9,promoter,nps_growth
814,3772,9,2023-03-13,8,passive,price
815,3778,3,2023-03-05,6,detractor,price
816,3779,3,2023-01-31,7,passive,price
817,3782,1,2023-02-20,8,passive,quality
818,3784,1,2023-03-02,7,passive,nps_growth
819,3787,9,2023-03-18,10,promoter,nps_growth
820,3800,1,2023-01-29,5,detractor,churn_intent
821,3802,5,2023-03-08,3,detractor,quality
822,3803,1,2023-02-15,10,promoter,nps_growth
823,3808,9,2023-02-05,7,passive,support
824,3810,3,2023-03-16,10,promoter,nps_growth
825,3811,9,2023-02-03,8,passive,quality
826,3816,3,2023-01-29,7,passive,price
827,3828,2,2023-02-08,7,passive,price
828,3832,3,2023-02-15,10,promoter,nps_growth
829,3834,9,2023-03-02,10,promoter,nps_growth
830,3835,1,2023-02-22,5,detractor,price
831,3836,1,2023-01-26,6,detractor,price
832,3837,9,2023-01-26,9,promoter,nps_growth
833,3839,3,2023-02-10,10,promoter,nps_growth
834,3843,2,2023-02-02,6,detractor,churn_intent
835,3846,1,2023-02-08,10,promoter,nps_growth
836,3848,2,2023-01-27,10,promoter,nps_growth
837,3850,9,2023-02-15,10,promoter,nps_growth
838,3856,9,2023-02-24,5,detractor,churn_intent
839,3859,9,2023-02-06,9,promoter,nps_growth
840,3862,4,2023-01-30,9,promoter,nps_growth
841,3863,3,2023-01-31,10,promoter,nps_growth
842,3865,8,2023-02-02,6,detractor,support
843,3869,8,2023-03-06,8,passive,support
844,3871,4,2023-03-05,7,passive,support
845,3872,4,2023-02-23,10,promoter,nps_growth
846,3892,7,2023-02-16,8,passive,price
847,3897,6,2023-01-29,5,detractor,support
848,3905,8,2023-03-04,9,promoter,nps_growth
849,3906,9,2023-03-01,2,detractor,quality
850,3911,6,2023-03-07,5,detractor,quality
851,3914,3,2023-02-02,10,promoter,nps_growth
852,3920,2,2023-03-08,5,detractor,price
853,3922,2,2023-02-23,3,detractor,price
854,3926,6,2023-03-15,8,passive,quality
855,3929,6,2023-03-13,10,promoter,nps_growth
856,3933,9,2023-01-27,8,passive,price
857,3948,1,2023-02-19,8,passive,nps_growth
858,3951,7,2023-03-04,8,passive,support
859,3952,2,2023-02-19,10,promoter,nps_growth
860,3964,2,2023-02-02,4,detractor,price
861,3965,4,2023-02-05,10,promoter,nps_growth
862,3970,5,2023-01-25,3,detractor,price
863,3976,9,2023-02-07,5,detractor,churn_intent
864,3982,1,2023-01-29,6,detractor,price
865,3984,6,2023-03-07,5,detractor,churn_intent
866,4003,1,2023-01-23,8,passive,quality
867,4007,5,2023-02-05,5,detractor,churn_intent
868,4008,6,2023-02-08,8,passive,price
869,4015,1,2023-02-24,7,passive,price
870,4019,6,2023-03-13,10,promoter,nps_growth
871,4026,1,2023-03-08,9,promoter,nps_growth
872,4040,9,2023-02-08,8,passive,nps_growth
873,4041,2,2023-02-16,10,promoter,nps_growth
874,4043,1,2023-03-14,10,promoter,nps_growth
875,4044,1,2023-02-28,9,promoter,nps_growth
876,4045,6,2023-03-02,4,detractor,support
877,4047,1,2023-02-28,10,promoter,nps_growth
878,4051,2,2023-02-01,9,promoter,nps_growth
879,4052,9,2023-02-26,10,promoter,nps_growth
880,4058,8,2023-02-17,10,promoter,nps_growth
881,4063,9,2023-03-03,9,promoter,nps_growth
882,4064,7,2023-02-14,9,promoter,nps_growth
883,4066,5,2023-02-17,9,promoter,nps_growth
884,4071,4,2023-02-04,9,promoter,nps_growth
885,4080,8,2023-03-15,10,promoter,nps_growth
886,4082,3,2023-03-01,7,passive,quality
887,4084,7,2023-01-27,4,detractor,price
888,4087,4,2023-03-05,3,detractor,price
889,4088,1,2023-03-13,7,passive,quality
890,4111,4,2023-03-01,10,promoter,nps_growth
891,4120,9,2023-02-13,7,passive,price
892,4125,8,2023-02-28,10,promoter,nps_growth
893,4133,1,2023-01-30,7,passive,support
894,4137,1,2023-03-21,5,detractor,support
895,4141,6,2023-03-13,9,promoter,nps_growth
896,4154,9,2023-02-20,10,promoter,nps_growth
897,4159,4,2023-02-20,2,detractor,quality
898,4161,3,2023-03-21,10,promoter,nps_growth
899,4163,8,2023-02-27,9,promoter,nps_growth
900,4167,2,2023-02-09,8,passive,nps_growth
901,4168,8,2023-02-20,10,promoter,nps_growth
902,4171,2,2023-01-24,10,promoter,nps_growth
903,4172,3,2023-01-25,2,detractor,support
904,4173,3,2023-03-12,8,passive,quality
905,4178,3,2023-01-23,10,promoter,nps_growth
906,4180,9,2023-02-26,9,promoter,nps_growth
907,4183,2,2023-03-05,9,promoter,nps_growth
908,4184,3,2023-03-14,5,detractor,quality
909,4188,4,2023-02-23,5,detractor,support
910,4193,1,2023-02-20,9,promoter,nps_growth
911,4194,3,2023-02-02,4,detractor,churn_intent
912,4208,8,2023-03-04,3,detractor,quality
913,4214,5,2023-03-16,5,detractor,price
914,4215,9,2023-02-22,4,detractor,quality
915,4218,1,2023-02-24,6,detractor,price
916,4219,3,2023-03-10,9,promoter,nps_growth
917,4228,3,2023-03-05,10,promoter,nps_growth
918,4235,4,2023-02-17,8,passive,nps_growth
919,4242,1,2023-01-22,10,promoter,nps_growth
920,4249,1,2023-02-23,9,promoter,nps_growth
921,4252,4,2023-03-10,5,detractor,support
922,4253,9,2023-02-24,10,promoter,nps_growth
923,4260,9,2023-03-18,6,detractor,support
924,4271,7,2023-02-13,9,promoter,nps_growth
925,4277,3,2023-03-07,9,promoter,nps_growth
926,4278,4,2023-02-05,7,passive,quality
927,4290,4,2023-02-07,9,promoter,nps_growth
928,4295,3,2023-01-23,6,detractor,price
929,4299,3,2023-02-17,10,promoter,nps_growth
930,4303,9,2023-03-03,7,passive,nps_growth
931,4310,4,2023-03-10,7,passive,quality
932,4314,4,2023-02-15,10,promoter,nps_growth
933,4330,3,2023-03-02,8,passive,support
934,4333,3,2023-02-02,7,passive,price
935,4334,2,2023-03-15,10,promoter,nps_growth
936,4338,8,2023-02-21,10,promoter,nps_growth
937,4341,3,2023-03-19,5,detractor,support
938,4351,6,2023-02-21,7,passive,quality
939,4352,4,2023-02-04,10,promoter,nps_growth
940,4357,9,2023-02-11,8,passive,quality
941,4364,9,2023-02-28,10,promoter,nps_growth
942,4369,2,2023-02-15,2,detractor,churn_intent
943,4373,3,2023-03-17,10,promoter,nps_growth
944,4375,4,2023-02-14,6,detractor,quality
945,4377,1,2023-01-21,5,detractor,support
946,4380,3,2023-02-01,8,passive,price
947,4382,1,2023-01-23,10,promoter,nps_growth
948,4385,7,2023-01-22,6,detractor,quality
949,4391,1,2023-02-15,10,promoter,nps_growth
950,4406,1,2023-01-27,5,detractor,churn_intent
951,4413,3,2023-02-07,9,promoter,nps_growth
952,4414,6,2023-01-21,6,detractor,quality
953,4420,8,2023-03-04,8,passive,support
954,4423,6,2023-02-03,7,passive,quality
955,4424,9,2023-02-25,6,detractor,price
956,4425,3,2023-03-10,8,passive,quality
957,4426,8,2023-02-27,4,detractor,price
958,4429,1,2023-02-02,2,detractor,price
959,4432,9,2023-03-21,10,promoter,nps_growth
960,4435,1,2023-02-10,10,promoter,nps_growth
961,4438,1,2023-02-20,10,promoter,nps_growth
962,4441,1,2023-03-03,6,detractor,quality
963,4443,7,2023-02-12,10,promoter,nps_growth
964,4449,3,2023-01-23,10,promoter,nps_growth
965,4457,9,2023-03-05,10,promoter,nps_growth
966,4472,8,2023-01-26,10,promoter,nps_growth
967,4475,4,2023-03-03,8,passive,nps_growth
968,4476,4,2023-02-20,7,passive,price
969,4481,3,2023-02-09,10,promoter,nps_growth
970,4485,2,2023-03-11,8,passive,quality
971,4489,3,2023-02-08,10,promoter,nps_growth
972,4494,5,2023-02-05,10,promoter,nps_growth
973,4502,5,2023-01-31,9,promoter,nps_growth
974,4505,1,2023-01-31,5,detractor,price
975,4511,4,2023-03-05,10,promoter,nps_growth
976,4512,3,2023-02-13,7,passive,support
977,4518,1,2023-02-18,2,detractor,price
978,4522,9,2023-01-29,5,detractor,quality
979,4523,4,2023-02-14,6,detractor,price
980,4524,1,2023-02-15,4,detractor,quality
981,4526,5,2023-02-15,10,promoter,nps_growth
982,4532,7,2023-01-27,6,detractor,quality
983,4538,8,2023-02-26,10,promoter,nps_growth
984,4553,2,2023-02-18,4,detractor,support
985,4561,2,2023-02-20,8,passive,nps_growth
986,4563,4,2023-03-17,9,promoter,nps_growth
987,4567,5,2023-02-14,7,passive,support
988,4573,3,2023-03-15,5,detractor,quality
989,4587,2,2023-03-16,10,promoter,nps_growth
990,4588,9,2023-02-07,8,passive,quality
991,4590,7,2023-01-27,4,detractor,support
992,4591,3,2023-01-21,9,promoter,nps_growth
993,4592,8,2023-02-18,10,promoter,nps_growth
994,4599,5,2023-03-21,7,passive,price
995,4605,2,2023-03-15,3,detractor,churn_intent
996,4611,3,2023-02-25,9,promoter,nps_growth
997,4618,4,2023-02-06,10,promoter,nps_growth
998,4627,2,2023-01-28,5,detractor,support
999,4631,2,2023-03-12,9,promoter,nps_growth
1000,4634,2,2023-03-06,8,passive,nps_growth
1001,4638,2,2023-02-12,5,detractor,support
1002,4639,5,2023-03-11,8,passive,nps_growth
1003,4656,3,2023-03-15,7,passive,quality
1004,4657,1,2023-03-02,7,passive,quality
1005,4660,6,2023-01-29,9,promoter,nps_growth
1006,4665,9,2023-01-24,2,detractor,price
1007,4670,3,2023-01-25,10,promoter,nps_growth
1008,4671,7,2023-02-18,10,promoter,nps_growth
1009,4672,3,2023-02-05,7,passive,quality
1010,4681,9,2023-01-29,10,promoter,nps_growth
1011,4682,2,2023-02-02,7,passive,nps_growth
1012,4683,6,2023-03-03,8,passive,support
1013,4687,2,2023-02-10,6,detractor,quality
1014,4691,1,2023-02-02,5,detractor,price
1015,4692,1,2023-03-10,6,detractor,quality
1016,4695,8,2023-03-19,10,promoter,nps_growth
1017,4698,4,2023-01-31,10,promoter,nps_growth
1018,4721,9,2023-02-12,6,detractor,support
1019,4722,4,2023-03-19,9,promoter,nps_growth
1020,4726,1,2023-01-29,8,passive,price
1021,4732,5,2023-03-01,7,passive,nps_growth
1022,4734,4,2023-03-04,3,detractor,quality
1023,4735,5,2023-02-12,10,promoter,nps_growth
1024,4741,9,2023-01-26,6,detractor,support
1025,4747,2,2023-01-25,9,promoter,nps_growth
1026,4749,2,2023-03-20,4,detractor,price
1027,4750,9,2023-01-29,7,passive,support
1028,4752,1,2023-01-27,6,detractor,quality
1029,4754,1,2023-03-17,8,passive,support
1030,4759,6,2023-03-19,6,detractor,price
1031,4764,5,2023-03-09,3,detractor,price
1032,4765,7,2023-03-11,9,promoter,nps_growth
1033,4768,3,2023-02-26,9,promoter,nps_growth
1034,4774,3,2023-01-24,6,detractor,churn_intent
1035,4775,2,2023-03-04,5,detractor,price
1036,4781,2,2023-03-18,9,promoter,nps_growth
1037,4784,1,2023-03-04,2,detractor,price
1038,4786,5,2023-03-03,6,detractor,quality
1039,4790,8,2023-02-05,5,detractor,churn_intent
1040,4791,3,2023-03-05,10,promoter,nps_growth
1041,4793,2,2023-01-31,7,passive,nps_growth
1042,4795,2,2023-02-03,10,promoter,nps_growth
1043,4798,2,2023-02-08,10,promoter,nps_growth
1044,4803,4,2023-02-28,10,promoter,nps_growth
1045,4815,3,2023-03-11,4,detractor,churn_intent
1046,4820,2,2023-03-13,4,detractor,support
1047,4824,9,2023-02-13,10,promoter,nps_growth
1048,4829,6,2023-02-10,5,detractor,support
1049,4832,4,2023-03-21,5,detractor,quality
1050,4835,8,2023-01-21,7,passive,price
1051,4838,4,2023-02-13,8,passive,quality
1052,4840,3,2023-03-06,10,promoter,nps_growth
1053,4842,3,2023-03-07,7,passive,price
1054,4845,9,2023-02-15,10,promoter,nps_growth
1055,4853,3,2023-02-27,4,detractor,quality
1056,4854,3,2023-03-09,9,promoter,nps_growth
1057,4857,3,2023-02-27,8,passive,support
1058,4863,8,2023-01-24,10,promoter,nps_growth
1059,4866,2,2023-03-18,9,promoter,nps_growth
1060,4868,4,2023-02-15,10,promoter,nps_growth
